route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
12,1,12200081D,大師前,,0,,,,
12,1,12200083D,大師前,,0,,,,
12,1,12200085D,大師前,,0,,,,
12,1,12200087D,大師前,,0,,,,
12,1,12200089D,大師前,,0,,,,
12,1,12200091D,大師前,,0,,,,
12,1,12200093D,大師前,,0,,,,
12,1,12200095D,大師前,,0,,,,
12,1,12200097D,大師前,,0,,,,
12,1,12200099D,大師前,,0,,,,
12,1,12200101D,大師前,,0,,,,
12,1,12200103D,大師前,,0,,,,
12,1,12200105D,大師前,,0,,,,
12,1,12200107D,大師前,,0,,,,
12,1,12200109D,大師前,,0,,,,
12,1,12200111D,大師前,,0,,,,
12,1,12200113D,大師前,,0,,,,
12,1,12200115D,大師前,,0,,,,
12,1,12200117D,大師前,,0,,,,
12,1,12200119D,大師前,,0,,,,
12,1,12200121D,大師前,,0,,,,
12,1,12200123D,大師前,,0,,,,
12,1,12200125D,大師前,,0,,,,
12,1,12200127D,大師前,,0,,,,
12,1,12200129D,大師前,,0,,,,
12,1,12200131D,大師前,,0,,,,
12,1,12200133D,大師前,,0,,,,
12,1,12200135D,大師前,,0,,,,
12,1,12200137D,大師前,,0,,,,
12,1,12200139D,大師前,,0,,,,
12,1,12200141D,大師前,,0,,,,
12,1,12200143D,大師前,,0,,,,
12,1,12200145D,大師前,,0,,,,
12,1,12200147D,大師前,,0,,,,
12,1,12200149D,大師前,,0,,,,
12,1,12200151D,大師前,,0,,,,
12,1,12200153D,大師前,,0,,,,
12,1,12200155D,大師前,,0,,,,
12,1,12200157D,大師前,,0,,,,
12,1,12200159D,大師前,,0,,,,
12,1,12200161D,大師前,,0,,,,
12,1,12200163D,大師前,,0,,,,
12,1,12200165D,大師前,,0,,,,
12,1,12200167D,大師前,,0,,,,
12,1,12200169D,大師前,,0,,,,
